STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,UNIT_NAME,TIME,DATA_VALUE
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990506,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990507,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990508,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990509,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990510,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990511,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990512,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990513,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990514,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990515,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990516,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990517,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990518,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990519,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990520,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990521,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990522,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990523,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990524,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990525,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990526,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990527,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990528,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990529,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990530,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990531,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990601,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990602,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990603,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990604,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990605,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990606,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990607,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990608,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990609,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990610,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990611,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990612,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990613,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990614,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990615,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990616,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990617,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990618,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990619,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990620,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990621,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990622,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990623,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990624,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990625,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990626,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990627,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990628,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990629,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990630,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990701,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990702,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990703,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990704,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990705,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990706,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990707,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990708,4.75
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0101000,한국은행 기준금리,연%,19990709,4.75
