STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,UNIT_NAME,TIME,DATA_VALUE
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197502,2499.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197503,2526.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197504,2577.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197505,2603
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197506,2654.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197507,2697.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197508,2728.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197509,2864.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197510,2838.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197511,2864.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197512,2905.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197601,2971.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197602,3037.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197603,3171.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197604,3229.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197605,3296.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197606,3404.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197607,3473.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197608,3551.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197609,3641.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197610,3657.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197611,3667.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197612,3724.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197701,3781.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197702,3852.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197703,3945.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197704,4060.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197705,4079.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197706,4169.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197707,4252.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197708,4475.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197709,4640
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197710,4650.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197711,4653.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197712,4709
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197801,4798.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197802,4911
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197803,5088.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197804,5282.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197805,5527.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197806,5728.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197807,5849.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197808,5982
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197809,6159.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197810,6279.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197811,6466
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197812,6609
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197901,6710.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197902,6813.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197903,7041.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197904,7246.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197905,7390.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197906,7527.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197907,7831.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197908,8031.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197909,8251.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197910,8431.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197911,8591.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,197912,8977.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198001,9087.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198002,9275.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198003,9606.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198004,9973.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198005,10298.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198006,10427.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198007,10549.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198008,10766.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198009,11168.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198010,11469
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198011,11586.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198012,12204.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198101,12386.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198102,12689.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198103,12907.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198104,13379.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198105,13555.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198106,13918.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198107,13965.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198108,14159.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198109,14609.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198110,14933
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198111,15150.6
